Name,Address,Postcode,City,Phone,Website
Dr. med. vet. Peter Andreas,"Rychenbergstrasse 240, 8404 Winterthur",8404,Winterthur,tel:+41522382181,https://www.local.ch/en/d/winterthur/8404/vet/dr-med-vet-peter-andreas-L46Zd7di7jfb3JT6Wlb5dw
Praxis am Neuhausplatz AG,"Könizstrasse 233, 3097 Liebefeld",3097,Liebefeld,tel:+41319703636,https://www.local.ch/en/d/liebefeld/3097/general-internal-medicine/praxis-am-neuhausplatz-ag-28u8HUw7An6eV90o0qagdg
Praxis Belle Dent,"Gutstrasse 53, 8055 Zürich",8055,Zürich,tel:+41444615620,https://www.local.ch/en/d/zuerich/8055/dentist/praxis-belle-dent-ytM8bYZbnkyUMY4qRpVhvQ
Ré Roberto,"Route d'Aigle 58, 1867 Ollon VD",1867,VD,tel:+41244992813,https://www.local.ch/en/d/ollon-vd/1867/vet/re-roberto-aUU_Xm47jxhjYh-9CHgkNg
Dr. med. Reimers Andrea,"Spitalgasse 4, 3011 Bern",3011,Bern,tel:+41313121545,https://www.local.ch/en/d/bern/3011/allergology-and-clinical-immunology/dr-med-reimers-andrea-bBFuUrb5hMuoFtS50cL5ew
Sanatorium Kilchberg AG,"Alte Landstrasse 70, 8802 Kilchberg ZH",8802,ZH,tel:+41447164242,https://www.local.ch/en/d/kilchberg-zh/8802/psychiatry-and-psychotherapy/sanatorium-kilchberg-ag-z9MVOQHj7tVX0Nsq9QkMsg
Stimolo Pharma Consulting GmbH,"Brünnenstrasse 88, 3018 Bern",3018,Bern,tel:+41319910264,https://www.local.ch/en/d/bern/3018/pharmaceutical-products-services/stimolo-pharma-consulting-gmbh-JyQ4yKnUTGI9uc_1dvrvJQ
Studio Dentistico Bettoni - Franscini,"Via Vincenzo Vela 11, 6600 Locarno",6600,Locarno,tel:+41917519119,https://www.local.ch/en/d/locarno/6600/dentist/studio-dentistico-bettoni-franscini-QKa7SLowdCvjOc1zGI4fwA
Tierarztpraxis Dr. Marti,"Hubweg 1, 4950 Huttwil",4950,Huttwil,tel:+41629622821,https://www.local.ch/en/d/huttwil/4950/vet/tierarztpraxis-dr-marti-ug-rkj9D_7a7_9AtwUu_vQ
Tierarztpraxis Dr. med. vet. Katja Rech,"Witikonerstrasse 299, 8053 Zürich",8053,Zürich,tel:+41444225700,https://www.local.ch/en/d/zuerich/8053/vet/tierarztpraxis-dr-med-vet-katja-rech-TqxGNV7M_RsCaGwADdOJVQ
Tierarztpraxis im Hölzli,"Weidstrasse 7, 8580 Amriswil",8580,Amriswil,tel:+41714115255,https://www.local.ch/en/d/amriswil/8580/vet/tierarztpraxis-im-hoelzli-uqw9ROjdw6ksZPEfc23LlA
Tierarztpraxis Schauenberg,"Vordergasse 19, 8353 Elgg",8353,Elgg,tel:+41523661267,https://www.local.ch/en/d/elgg/8353/vet/tierarztpraxis-schauenberg-HIdCSnRdHeTlzbIX1GXG8w
Tierarztpraxis Waldegg GmbH,"Florastrasse 26, 3800 Interlaken",3800,Interlaken,tel:+41338225555,https://www.local.ch/en/d/interlaken/3800/vet/tierarztpraxis-waldegg-gmbh-wAy5x-LdeeFRoFrvhGEyeg
Tierklinik24,"Schmittenweg 5, 5053 Staffelbach",5053,Staffelbach,tel:+41627392424,https://www.local.ch/en/d/staffelbach/5053/animal-clinic/tierklinik24-iveowXePN-7v2Fhm-_V4qw
Tierklinik Interlaken AG,"General-Guisanstrasse 39, 3800 Interlaken",3800,Interlaken,tel:+41338222141,https://www.local.ch/en/d/interlaken/3800/vet/tierklinik-interlaken-ag-X9iqRW_39x9yZAnsZjK0cA
Tierklinik Obergrund AG,"Schlossstrasse 11, 6005 Luzern",6005,Luzern,tel:+41413111380,https://www.local.ch/en/d/luzern/6005/vet/tierklinik-obergrund-ag-HtqdBpwqTHuUKzdlELPHgg
Tierklinik Rhenus AG,"Winterthurerstrasse, 8247 Flurlingen",8247,Flurlingen,tel:+41526594940,https://www.local.ch/en/d/flurlingen/8247/vet/tierklinik-rhenus-ag-aoqwfoQ8ahgoToauWoLK3g
Tierklinik Sonnenhof AG,"Luzernstrasse 55A, 4552 Derendingen",4552,Derendingen,tel:+41326816161,https://www.local.ch/en/d/derendingen/4552/animal-clinic/tierklinik-sonnenhof-ag-xWa2GTXzcVmedsoO91qZZg
Vitadent,"Avenue de la Gare 1, 1700 Fribourg",1700,Fribourg,tel:+41263223333,https://www.local.ch/en/d/fribourg/1700/dentist/vitadent-Yvr0l_UojhWwjLWmNItVkA
vue. Augenzentrum Grenchen,"Kapellstrasse 33, 2540 Grenchen",2540,Grenchen,tel:+41326521028,https://www.local.ch/en/d/grenchen/2540/eye-center/vue-augenzentrum-grenchen-npJV82K7YxAyjxaUdJAfSg
Zahnarztpraxis Embrach-Rorbas AG,"Alte Rheinstrasse 83, 8424 Embrach",8424,Embrach,tel:+41448650020,https://www.local.ch/en/d/embrach/8424/dentist/zahnarztpraxis-embrach-rorbas-ag-vD5m5fd8ID0dv1dJzO9MAw
Zahnarztpraxis Embrach-Rorbas AG,"Aspstrasse 3, 8426 Lufingen",8426,Lufingen,tel:+41448650025,https://www.local.ch/en/d/lufingen/8426/dentist/zahnarztpraxis-embrach-rorbas-ag-SvsVi-mbxbOeFqIXviZjDg
Vétérinaire des Plaines-du-Loup,"Route des Plaines-du-Loup 38, 1018 Lausanne",1018,Lausanne,tel:+41216833333,https://www.local.ch/en/d/lausanne/1018/vet/veterinaire-des-plaines-du-loup-HSRdRPISKHffWjR1PGe_xA
IFCT,"Chemin du Martelet 2, 1261 Le Vaud",1261,Vaud,tel:+41787647510,https://www.local.ch/en/d/le-vaud/1261/continuation-of-one-s-education/ifct-UL69lrefV0Y2ygP34_AXww
Tierklinik Lindenhof,"Oberegg 673, 9220 Bischofszell",9220,Bischofszell,tel:+41714223171,https://www.local.ch/en/d/bischofszell/9220/animal-clinic/tierklinik-lindenhof-7bss2TQlVk2M61E_ZtHJ4w
Dr. med. Lachmund Ulrich,"Louis-Giroud-Strasse 26, 4600 Olten",4600,Olten,tel:+41583350000,https://www.local.ch/en/d/olten/4600/ophthalmology/dr-med-lachmund-ulrich-J0nQOFIsh2GUAeR4CoEz1w
Tierarztpraxis VetCenter GmbH,"Bernstrasse 134, 3613 Steffisburg",3613,Steffisburg,tel:+41336730000,https://www.local.ch/en/d/steffisburg/3613/animal-clinic/tierarztpraxis-vetcenter-gmbh-DOV4LEu2KvSalQ5PiMupLQ
Veterinaris Cadi GmbH,"Via Sursilvana 101, 7175 Sumvitg",7175,Sumvitg,tel:+41819492060,https://www.local.ch/en/d/sumvitg/7175/vet/veterinaris-cadi-gmbh-3SXH-4JF1hvu6V_Xy_PVMQ
VetUrgences SA,"Route de Ferney 194B, 1218 Le Grand-Saconnex",1218,Grand-Saconnex,tel:+41225122424,https://www.local.ch/en/d/le-grand-saconnex/1218/veterinary-emergency-service/veturgences-sa-I0MAKM3K-yVs3oy_O6UN6Q
Cabinet Dentaire de Beaulieu,"Avenue Bergières 20, 1004 Lausanne",1004,Lausanne,tel:+41216483612,https://www.local.ch/en/d/lausanne/1004/dentist/cabinet-dentaire-de-beaulieu-U5nnkBnMb0Lb0ts6ALmQjw
Cabinet Glutz Gannagé,"Rue du Grand-Chêne 4, 1003 Lausanne",1003,Lausanne,tel:+41213203777,https://www.local.ch/en/d/lausanne/1003/ophthalmology/cabinet-glutz-gannage-o6t4SN9gQOhVlpCbN5waLw
Kleintierpraxis med. vet. Andrea Greuter,"Gerbegasse 9, 8302 Kloten",8302,Kloten,tel:+41448131024,https://www.local.ch/en/d/kloten/8302/vet/kleintierpraxis-med-vet-andrea-greuter-YJ4DzN0-YSwkC9LW4-RmMQ
"Klinik Im Hasel AG, Ambulatorium für Traumafolgestörungen Baden","Bahnhofplatz 1, 5400 Baden",5400,Baden,tel:+41627386000,https://www.local.ch/en/d/baden/5400/addiction-treatment/klinik-im-hasel-ag-ambulatorium-fuer-traumafolgestoerungen-baden-Vow8_3h9JubCnwQJ8jyeng
Studio-dentistico,"Via dei Gorla 3, 6500 Bellinzona",6500,Bellinzona,tel:+41918252248,https://www.local.ch/en/d/bellinzona/6500/dentist/studio-dentistico-MfproEu7reUA8tg43Ty4FA
vetderm.ch - Dermatologie und Allergologie für Tiere,"Schwäntenmos 12, 8126 Zumikon",8126,Zumikon,tel:+41449190091,https://www.local.ch/en/d/zumikon/8126/vet/vetderm-ch-dermatologie-und-allergologie-fuer-tiere-bXFJIsSpye8P47Jb7q5QEA
Dr. med. vet. Weber Nathalie,"Route des Vieux-Chênes 3, 1700 Fribourg",1700,Fribourg,tel:+41264813993,https://www.local.ch/en/d/fribourg/1700/vet/dr-med-vet-weber-nathalie-tfD2FZiV_k1OFYfOhlcqAg
A LA CLINIQUE,"Rue Centrale 15, 1003 Lausanne",1003,Lausanne,tel:+41213111180,https://www.local.ch/en/d/lausanne/1003/beauty-center/a-la-clinique-49jdrVC-ltMw5yNRQwe9yQ
AniCura AOI Center AG,"Rothusstrasse 2A, 6331 Hünenberg",6331,Hünenberg,tel:+41417830777,https://www.local.ch/en/d/huenenberg/6331/vet/anicura-aoi-center-ag-Ie6feHbeNBVD1Uj2UtwuWw
AUGENARZTZENTRUM ZÜRICH AG,"Limmatquai 94, 8001 Zürich",8001,Zürich,tel:+41442571074,https://www.local.ch/en/d/zuerich/8001/ophthalmic-clinics/augenarztzentrum-zuerich-ag-nnWtwrkY1ohmgTP1ntp63w
Augenpraxis Stäfa,"Oberlandstrasse 12, 8712 Stäfa",8712,Stäfa,tel:+41449262424,https://www.local.ch/en/d/staefa/8712/ophthalmic-clinics/augenpraxis-staefa-ClJ0kmlrPpd70stpMDwJGg
Cabinet Dentaire & Orthodontie,"Rue de la Serre 14, 2300 La Chaux-de-Fonds",2300,Chaux-de-Fonds,tel:+41329641652,https://www.local.ch/en/d/la-chaux-de-fonds/2300/dentist/cabinet-dentaire-orthodontie-IUFaQiU9nVr0-_PeD1KM6Q
Christoffel-OP,"Christoffelgasse 6, 3011 Bern",3011,Bern,tel:+41313135656,https://www.local.ch/en/d/bern/3011/day-clinic/christoffel-op-_BsgyqnzxQuUY_jJ7YUmRA
Dr. med. Din-Juna Galina,"Niklaus-Konrad-Strasse 25, 4500 Solothurn",4500,Solothurn,tel:+41326227344,https://www.local.ch/en/d/solothurn/4500/dermatology-and-venereology/dr-med-din-juna-galina-OQBP4ct1bpu6B_VPf_8SVA
Dr. med. Kägi Martin K.,"Schaffhauserstrasse 355, 8050 Zürich",8050,Zürich,tel:+41443188899,https://www.local.ch/en/d/zuerich/8050/dermatology-and-venereology/dr-med-kaegi-martin-k--ExpQ8ZhKyUwC5i0wh8hiQ
Dr. med. Meyer Norbert,"Schmiedengasse 1, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323231188,https://www.local.ch/en/d/biel-bienne/2502/allergology-and-clinical-immunology/dr-med-meyer-norbert-TU9IVNJ-a4ouPuPLcbowEg
Dr. med. Drexel Barbara,"Stockerstrasse 42, 8002 Zürich",8002,Zürich,tel:+41438176857,https://www.local.ch/en/d/zuerich/8002/paediatrics/dr-med-drexel-barbara-TNu1C2qwAIRuHw0xftXkkQ
Graubündner Zahnärztegesellschaft / GZG,"Quaderstrasse 22, 7000 Chur",7000,Chur,tel:+41812522682,https://www.local.ch/en/d/chur/7000/dental-clinic/graubuendner-zahnaerztegesellschaft-gzg-tcQfxIUUJawwj3e1CySiLg
Dr. med. Graupner Maike,"Limmattalstrasse 197, 8049 Zürich",8049,Zürich,tel:+41443410380,https://www.local.ch/en/d/zuerich/8049/ophthalmology/dr-med-graupner-maike-fQQ2EfdJoSUZbBBOP03SLA
Prof. Dr. Hafezi Farhad,"Grünaustrasse 6, 8953 Dietikon",8953,Dietikon,tel:+41445004115,https://www.local.ch/en/d/dietikon/8953/ophthalmic-surgery/prof-dr-hafezi-farhad-kOX5nhhUbEuUsgdVLEuRnQ
Herzpraxis Enge,"Bleicherweg 47, 8002 Zürich",8002,Zürich,tel:+41442015060,https://www.local.ch/en/d/zuerich/8002/dental-clinic/herzpraxis-enge-nIoqIEn218rFnYYfePD17g
Dr. med. Hoernes Miriam,"Stockerstrasse 42, 8002 Zürich",8002,Zürich,tel:+41438176857,https://www.local.ch/en/d/zuerich/8002/paediatrics/dr-med-hoernes-miriam-Ugw12zuKavRcscmDblOFGw
Kleintierpraxis Dr. Romana Jäggi,"Passwangstrasse 37A, 4226 Breitenbach",4226,Breitenbach,tel:+41615337530,https://www.local.ch/en/d/breitenbach/4226/animal-clinic/kleintierpraxis-dr-romana-jaeggi-NN1NgvzbnuH5ENPJDGozHA
Dr. med. Künzli Markus,"Baslerstrasse 339, 4123 Allschwil",4123,Allschwil,tel:+41613079696,https://www.local.ch/en/d/allschwil/4123/paediatrics/dr-med-kuenzli-markus-OrVxntBGkIoJb7qsR51MZg
La Clinique Naturelle - Centre de Thérapies complémentaires,"Rue Jean-Sénebier 20, 1205 Genève",1205,Genève,tel:+41225087350,https://www.local.ch/en/d/geneve/1205/naturopathy/la-clinique-naturelle-centre-de-therapies-complementaires-aDbzWYTRSICELgiwbd0iJA
Dr. med. Langauer Messmer Sabine,"Hirzbrunnenstrasse 58, 4058 Basel",4058,Basel,tel:+41616933010,https://www.local.ch/en/d/basel/4058/allergology-and-clinical-immunology/dr-med-langauer-messmer-sabine-SbBXSxAMmBgdU77WWgrulQ
Dr méd. Langner-Viviani Felicitas,"Avenue de Rumine 27, 1005 Lausanne",1005,Lausanne,tel:+41217283040,https://www.local.ch/en/d/lausanne/1005/allergology-and-clinical-immunology/dr-med-langner-viviani-felicitas-O0MNC1biKk0Qw6_QJjBuyg
dr. med. Lantin Jean Pierre,"Via alle Vigne 7, 6963 Pregassona",6963,Pregassona,tel:+41919402165,https://www.local.ch/en/d/pregassona/6963/general-internal-medicine/dr-med-lantin-jean-pierre-Sojl_0kUGS9WXxDTQkaCZw
Leimgruber-Bosset Annette,"Avenue de Rumine 27, 1005 Lausanne",1005,Lausanne,tel:+41217283040,https://www.local.ch/en/d/lausanne/1005/allergology-and-clinical-immunology/leimgruber-bosset-annette-7jUAqbvUuwbwEDJg_gQLkQ
Maternité Clinique Générale-Beaulieu - Genève - Maternité,"Chemin de Beau-Soleil 20, 1206 Genève",1206,Genève,tel:+41228395707,https://www.local.ch/en/d/geneve/1206/maternity/maternite-clinique-generale-beaulieu-geneve-maternite-2Jmt8NIQkK7BPMQQNCGukQ
Dr. méd. Meyer Norbert,"Rue des Maréchaux 1, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323231188,https://www.local.ch/en/d/biel-bienne/2502/allergology-and-clinical-immunology/dr-med-meyer-norbert-M9F7aFNUVhyVWTPB2t4dvg
Müller Barbara,"Zürichstrasse 49, 8910 Affoltern am Albis",8910,Albis,tel:+41447615143,https://www.local.ch/en/d/affoltern-am-albis/8910/dental-clinic/mueller-barbara-tfs5VZrkUsVxGScV0zMcoA
Olivier Gaches Clinique de l'oreille,"Avenue de la Gare 6, 1003 Lausanne",1003,Lausanne,tel:+41213238327,https://www.local.ch/en/d/lausanne/1003/hearing-aids-consultations/olivier-gaches-clinique-de-l-oreille-xjJsZgSOV1OPMeGMgKWnUQ
Radiologie Clinique Générale-Beaulieu - Genève - Institut de radiologie,"Chemin de Beau-Soleil 20, 1206 Genève",1206,Genève,tel:+41228395800,https://www.local.ch/en/d/geneve/1206/radiological-institute/radiologie-clinique-generale-beaulieu-geneve-institut-de-radiologie-BsR6SMpHT0147KErEIhZcg
Dr méd. Roethlisberger Samuel,"Allée du Communet 20, 1196 Gland",1196,Gland,,https://www.local.ch/en/d/gland/1196/paediatrics/dr-med-roethlisberger-samuel-DjI4T49HhQJTWAbLeEUdbQ
Roux Nicolas,"Chemin François-Lehmann 26, 1218 Le Grand-Saconnex",1218,Grand-Saconnex,tel:+41229203880,https://www.local.ch/en/d/le-grand-saconnex/1218/general-internal-medicine/roux-nicolas-KsnZ08gj-aNp4-K77Qmz7g
Dr. med. Sternbuch Josua,"Stockerstrasse 38, 8002 Zürich",8002,Zürich,tel:+41442018010,https://www.local.ch/en/d/zuerich/8002/ophthalmology/dr-med-sternbuch-josua-Dyx03t_OFtrpjKVTS10bRA
Tagesklinik für ältere Menschen ipw,"Feldeggstrasse 5, 8152 Glattbrugg",8152,Glattbrugg,tel:+41522643900,https://www.local.ch/en/d/glattbrugg/8152/day-clinic/tagesklinik-fuer-aeltere-menschen-ipw-ztyVMVf5ZrkHwcywLtRPIQ
Tierarztpraxis Küsnacht AG,"Seestrasse 57, 8700 Küsnacht ZH",8700,ZH,tel:+41449120404,https://www.local.ch/en/d/kuesnacht-zh/8700/vet/tierarztpraxis-kuesnacht-ag-lSJxjlxxiv6fK8DRaYbysg
Dr. med. vet. Tierklinik Appenzell,"Rütistrasse 31, 9050 Appenzell",9050,Appenzell,tel:+41717871819,https://www.local.ch/en/d/appenzell/9050/vet/dr-med-vet-tierklinik-appenzell-pDBYo_T6VjJ-kExrrmNhZA
Tierklinik Schönbühl AG,"Oberdorfstrasse 1, 3322 Urtenen-Schönbühl",3322,Urtenen-Schönbühl,tel:+41318594545,https://www.local.ch/en/d/urtenen-schoenbuehl/3322/vet/tierklinik-schoenbuehl-ag-cPqh4lu9L7L0ukz70ZoVgw
Tschannen Tanja,"Schaffhauserstrasse 355, 8050 Zürich",8050,Zürich,tel:+41443188899,https://www.local.ch/en/d/zuerich/8050/allergology-and-clinical-immunology/tschannen-tanja-d252zQs7guA2kvwlnaaHPQ
Dr méd. Winter Burdet Judith,"Avenue de Rumine 27, 1005 Lausanne",1005,Lausanne,tel:+41217283040,https://www.local.ch/en/d/lausanne/1005/allergology-and-clinical-immunology/dr-med-winter-burdet-judith-E35c38doBKcMxoTxqYYMkQ
Augenarzt Zentrum Dietikon,"Kirchstrasse 20, 8953 Dietikon",8953,Dietikon,tel:+41447410607,https://www.local.ch/en/d/dietikon/8953/eye-center/augenarzt-zentrum-dietikon-Tv2Ot06RF-Rh7l93CCM0jw
Hautarztpraxis Simon A. Wagner,"Hauptstrasse 39, 8280 Kreuzlingen",8280,Kreuzlingen,tel:+41716726000,https://www.local.ch/en/d/kreuzlingen/8280/dermatology-and-venereology/hautarztpraxis-simon-a-wagner-TC4c1rf97qRLGMvR4rRmdA
Schlossberg Ärztezentrum Islikon,"Schöntalweg 5, 8546 Islikon",8546,Islikon,tel:+41523692100,https://www.local.ch/en/d/islikon/8546/general-internal-medicine/schlossberg-aerztezentrum-islikon-wiH1I-9c89uooM48G7FlpA
Augenärzte Zürich - Zentrum Schaffhauserplatz,"Weinbergstrasse 161, 8006 Zürich",8006,Zürich,tel:+41433334444,https://www.local.ch/en/d/zuerich/8006/ophthalmic-clinics/augenaerzte-zuerich-zentrum-schaffhauserplatz-_MkOmimUV5IYsKQqB3tDaA
Dr méd. Azzi Vanessa,"Route de Cossonay 28B, 1008 Prilly",1008,Prilly,tel:+41216262146,https://www.local.ch/en/d/prilly/1008/allergology-and-clinical-immunology/dr-med-azzi-vanessa-GUhk-WKc89xOex3nUpNuoQ
Dr. med. Bauer Madeleine,"Aarauerstrasse 47, 4600 Olten",4600,Olten,tel:+41622960866,https://www.local.ch/en/d/olten/4600/general-internal-medicine/dr-med-bauer-madeleine-mxS2yY3vkOwKrs0Si6nikQ
Dr méd. Benhamou Senouf Avigael,"Boulevard des Philosophes 21, 1205 Genève",1205,Genève,tel:+41223203237,https://www.local.ch/en/d/geneve/1205/allergology-and-clinical-immunology/dr-med-benhamou-senouf-avigael-GAHswvtKw3AjQ9OhCjYL2w
Cabinet dentaire de la Tourelle,"Chemin de la Tourelle 8, 1209 Genève",1209,Genève,tel:+41227984545,https://www.local.ch/en/d/geneve/1209/dental-clinic/cabinet-dentaire-de-la-tourelle-eTOTOVtWEvvm6hTDBtROEg
Cachat Michel,"Avenue du Marché 9, 3960 Sierre",3960,Sierre,tel:+41274556687,https://www.local.ch/en/d/sierre/3960/allergology-and-clinical-immunology/cachat-michel-bdjdc_ydBZDd_B23txsLDg
Dr méd. Ciuffreda Buehler Donatella,"Route de Thonon 42, 1222 Vésenaz",1222,Vésenaz,tel:+41227161616,https://www.local.ch/en/d/vesenaz/1222/allergology-and-clinical-immunology/dr-med-ciuffreda-buehler-donatella-3Ydj64_DyHXiK9NWO8V-VQ
Dr méd. Debétaz Louis-François,"Place Bel-Air 2, 1003 Lausanne",1003,Lausanne,tel:+41213232666,https://www.local.ch/en/d/lausanne/1003/general-internal-medicine/dr-med-debetaz-louis-francois-2YYpoj9dfbM7MLEU71c8oQ
Dentxpert,"Rue Centrale 5, 1003 Lausanne",1003,Lausanne,tel:+41800010161,https://www.local.ch/en/d/lausanne/1003/dentist/dentxpert-0is70qlrVcqeEHRhhDgh_Q
Dr. med. Caroline Dürr Praxis Länggasse,"Länggassstrasse 29, 3012 Bern",3012,Bern,tel:+41313027074,https://www.local.ch/en/d/bern/3012/allergology-and-clinical-immunology/dr-med-caroline-duerr-praxis-laenggasse-Y3_EVX1Tb5l3qe6Zo6S_bw
Dr méd. Gaillard Julien,"Rue d'Orbe 27, 1400 Yverdon-les-Bains",1400,Yverdon-les-Bains,tel:+41244238282,https://www.local.ch/en/d/yverdon-les-bains/1400/allergology-and-clinical-immunology/dr-med-gaillard-julien-Mg1rCgJWCGtsd9if9cX1pw
Duc Joël,"Rue de Pré-Fleuri 5, 1950 Sion",1950,Sion,tel:+41273227454,https://www.local.ch/en/d/sion/1950/allergology-and-clinical-immunology/duc-joel-Is5gpsA2qz0BwS-D_Z3cBg
Dr méd. Ducommun Julien,"Avenue du Général-Guisan 26, 1800 Vevey",1800,Vevey,tel:+41219225522,https://www.local.ch/en/d/vevey/1800/allergology-and-clinical-immunology/dr-med-ducommun-julien-WHIjokm_lBac5cb4-MFRQQ
Dr méd. Emonet Stéphane Léon,"Avenue de la Gare 19, 1920 Martigny",1920,Martigny,tel:+41277210080,https://www.local.ch/en/d/martigny/1920/allergology-and-clinical-immunology/dr-med-emonet-stephane-leon-Nv4lDoHG9X1TdYwErClnGg
Dr. med. Eng Peter,"Leberngasse 7, 4600 Olten",4600,Olten,tel:+41622060060,https://www.local.ch/en/d/olten/4600/pneumology/dr-med-eng-peter-jyrhTmNP19ap35P-S-9egg
Fatio Muguette,"Route des Molliettes 19, 1149 Berolle",1149,Berolle,tel:+41218095132,https://www.local.ch/en/d/berolle/1149/doll-hospital/fatio-muguette-NACXbX1OmYXIQTYDR5YayA
dr. med. Fontana Massimiliano,"Via Serafino Balestra 27, 6900 Lugano",6900,Lugano,tel:+41919237561,https://www.local.ch/en/d/lugano/6900/allergology-and-clinical-immunology/dr-med-fontana-massimiliano-C_jW8t5yDyPr_eW0VJ2iIQ
Francillon Cyrille,"Rue d'Orbe 27, 1400 Yverdon-les-Bains",1400,Yverdon-les-Bains,tel:+41244238282,https://www.local.ch/en/d/yverdon-les-bains/1400/general-internal-medicine/francillon-cyrille-wJoIzlGbrssOnNr2TPbZKA
Grillet Jean-Pierre,"Chemin de Beau-Soleil 12, 1206 Genève",1206,Genève,tel:+41223466962,https://www.local.ch/en/d/geneve/1206/allergology-and-clinical-immunology/grillet-jean-pierre-4tC9R2JvVgs9FuYsTWp41Q
Gutblick - Store Zürich,"Weinbergstrasse 161, 8006 Zürich",8006,Zürich,tel:+41433334444,https://www.local.ch/en/d/zuerich/8006/ophthalmic-clinics/gutblick-store-zuerich--W3yrVqNUUnSpM56Zgg7gQ
Dr méd. Hammann Guggisberg Catherine,"Rue du Seyon 6, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327256161,https://www.local.ch/en/d/neuchatel/2000/allergology-and-clinical-immunology/dr-med-hammann-guggisberg-catherine-L2RHMwmzfhbUNUrv_-YiRQ
Dr. med. Huwyler Toni,"Waltenschwilerstrasse 16, 5610 Wohlen AG",5610,AG,tel:+41566210575,https://www.local.ch/en/d/wohlen-ag/5610/allergology-and-clinical-immunology/dr-med-huwyler-toni-e5r146julCMXt9MuMdp8Cg
Institut de Chimie Clinique Sàrl,"Rue du Midi 15, 1003 Lausanne",1003,Lausanne,tel:+41213113131,https://www.local.ch/en/d/lausanne/1003/clinical-pharmacology-and-toxicology/institut-de-chimie-clinique-sarl-OAM0nVZhOxyXUk_vM-DOdA
Jaques Denis,"Avenue d'Aïre 40, 1203 Genève",1203,Genève,tel:+41229402358,https://www.local.ch/en/d/geneve/1203/general-internal-medicine/jaques-denis-bmap3POaOcKv8_PGMpeeCw
Dr méd. Karoui Olfa,"Avenue de la Gare 6, 1003 Lausanne",1003,Lausanne,tel:+41213233076,https://www.local.ch/en/d/lausanne/1003/allergology-and-clinical-immunology/dr-med-karoui-olfa-lghT2d7qyn_De6K5p9bPrw
Klinik Bellavista AG,"Vögelinsegg 2, 9042 Speicher",9042,Speicher,tel:+41713438181,https://www.local.ch/en/d/speicher/9042/ophthalmic-clinics/klinik-bellavista-ag-oNOUt6QlFDn707Ee1zMG4Q
Dr. med. Mani-Weber Ulrich,"Bälliz 67, 3600 Thun",3600,Thun,tel:+41332230070,https://www.local.ch/en/d/thun/3600/allergology-and-clinical-immunology/dr-med-mani-weber-ulrich-s2qzEVIu2-RGStOCzVgNvw
Dr méd. Mantegani Alain,"Rue de l'Hôpital 11, 2000 Neuchâtel",2000,Neuchâtel,tel:+41327249727,https://www.local.ch/en/d/neuchatel/2000/allergology-and-clinical-immunology/dr-med-mantegani-alain-O0CWxdtP4s2hxbPOAGgzJA
Dr Najem Rizk S. Nicolas,"Rue Jacob-Brandt 91, 2300 La Chaux-de-Fonds",2300,Chaux-de-Fonds,tel:+41329381010,https://www.local.ch/en/d/la-chaux-de-fonds/2300/general-internal-medicine/dr-najem-rizk-s-nicolas-LMfPzg1rTNnuRlxBiYNV3Q
Perrin Yannick,"Rue des Terreaux 23, 1003 Lausanne",1003,Lausanne,tel:+41213242828,https://www.local.ch/en/d/lausanne/1003/allergology-and-clinical-immunology/perrin-yannick-gwxPU1LwJCmsm7guEwXh8Q
PharmaFocus SA,"Route de la Maillarde 6, 1680 Romont FR",1680,FR,tel:+41585959460,https://www.local.ch/en/d/romont-fr/1680/clinical-pharmacology-and-toxicology/pharmafocus-sa-HkxKJdRHNqHEvJNXpjrP6w
Praxis am Bahnhof,"Bahnhofstrasse 20, 4144 Arlesheim",4144,Arlesheim,tel:+41617051661,https://www.local.ch/en/d/arlesheim/4144/general-internal-medicine/praxis-am-bahnhof-MEnVWxBqfJW00J4jd-yq1g
Puppen- & Bärenklinik,"Klosbachstrasse 123, 8032 Zürich",8032,Zürich,tel:+41442627181,https://www.local.ch/en/d/zuerich/8032/doll-hospital/puppen-baerenklinik-SLW0C2kh5mr-f4RSNgoT7A
Qualidental,"Egglerstrasse 1a, 8117 Fällanden",8117,Fällanden,tel:+41433555910,https://www.local.ch/en/d/faellanden/8117/dental-clinic/qualidental-oVmDRsywCTq4CA4sx0AkfA
Dr méd. Reynaud Corinne,"Rue Voltaire 18, 1201 Genève",1201,Genève,tel:+41223444020,https://www.local.ch/en/d/geneve/1201/general-internal-medicine/dr-med-reynaud-corinne-BuwLaO7LgFis_0KDfxZFyA
Schärli Branka und Kurt,"Stachelhofstrasse 33, 8854 Siebnen",8854,Siebnen,tel:+41554603460,https://www.local.ch/en/d/siebnen/8854/dolls/schaerli-branka-und-kurt-uJLVna7kwGKp3Gjeb20EWg
Dr. med. Schramm Holger,"Schaffhauserstrasse 347, 8050 Zürich",8050,Zürich,tel:+41443103848,https://www.local.ch/en/d/zuerich/8050/ophthalmic-surgery/dr-med-schramm-holger-EPipg-HvH7smuGv_89mxYw
